location_id,city,district,region,latitude,longitude,cost_index,avg_salary_level,population,remote_friendly
1463,HCMC,Office,South,16.536153,106.816813,115,1449,4196037,TRUE
1464,Hai Phong,Remember,North,11.190551,109.222407,140,2999,1731681,TRUE
1465,Hanoi,Somebody,North,21.8926,107.336698,64,1989,3950389,TRUE
1466,Can Tho,East,Central,17.313023,109.838214,136,1843,3109795,FALSE
1467,Hanoi,Current,North,16.285326,108.522207,91,1168,5916719,TRUE
1468,Hanoi,Be,North,20.050709,107.800974,138,2298,6455324,FALSE
1469,HCMC,Police,South,19.080912,107.299482,89,2386,9030785,TRUE
1470,Hanoi,Could,North,10.834481,105.932534,129,2780,8569937,FALSE
1471,Da Nang,Response,Central,19.372495,109.606117,109,2001,1272984,TRUE
1472,Can Tho,However,Central,21.538057,108.857646,100,991,6102632,FALSE
1473,Hai Phong,Police,North,17.178727,106.94912,60,2506,8170976,FALSE
1474,HCMC,See,South,20.538592,105.116011,119,1797,1872313,TRUE
1475,Can Tho,Share,Central,10.463653,109.433622,119,1392,8452659,FALSE
1476,Hai Phong,Walk,North,17.977385,106.932781,71,2008,5721677,FALSE
1477,Hanoi,Hope,North,19.170484,109.009131,135,2581,670105,TRUE
1478,Can Tho,But,Central,20.374347,105.048726,90,2454,7387200,TRUE
1479,Can Tho,Class,Central,19.766027,108.160735,78,2128,8834098,TRUE
1480,HCMC,General,South,19.412758,109.992603,133,1111,4249445,FALSE
1481,Da Nang,Society,Central,19.308506,108.650049,125,1108,2628762,TRUE
1482,Da Nang,Imagine,Central,21.906865,105.707174,123,2873,5853025,TRUE
1483,Hanoi,Control,North,12.505405,107.586942,140,2451,9336422,TRUE
1484,Hanoi,Majority,North,14.183152,109.789802,109,1409,1114378,FALSE
1485,Hai Phong,Drug,North,19.546605,105.91884,95,1816,4407656,FALSE
1486,Hanoi,Wife,North,12.53508,107.723816,127,979,9746465,FALSE
1487,Hanoi,Claim,North,17.087771,109.969614,88,1918,7659816,FALSE
1488,Da Nang,Stay,Central,15.116814,105.786063,137,1410,8421492,TRUE
1489,HCMC,New,South,11.669215,106.280591,138,2511,7559014,FALSE
1490,Hanoi,Much,North,20.140192,107.309546,71,1324,9628521,FALSE
1491,HCMC,Special,South,12.86914,108.920546,89,2289,4657092,TRUE
1492,Da Nang,Contain,Central,19.761544,108.172669,123,892,9582388,FALSE
1493,Hanoi,Federal,North,14.422361,109.47838,99,2210,7493003,FALSE
1494,Hai Phong,Into,North,13.365708,105.495624,80,1038,3228674,TRUE
1495,Hai Phong,With,North,16.84608,105.090518,81,2981,3328857,FALSE
1496,Da Nang,President,Central,13.531423,109.629308,127,2233,3836562,FALSE
1497,Can Tho,Year,Central,14.635081,109.067138,119,2278,3336950,TRUE
1498,Hai Phong,Section,North,13.395283,108.826107,64,2608,2666482,FALSE
1499,Hanoi,Level,North,17.370811,105.721483,65,2498,5031332,TRUE
1500,Hanoi,Allow,North,16.856823,105.220704,110,2602,2626539,TRUE
1501,Hanoi,Career,North,16.378539,107.061694,122,1974,4598865,FALSE
1502,HCMC,Actually,South,19.234586,109.580921,107,2142,9947744,TRUE
1503,Hai Phong,Within,North,18.224965,109.897739,99,1149,8168732,TRUE
1504,Da Nang,Get,Central,13.057136,105.460404,137,2221,692103,TRUE
1505,Da Nang,Some,Central,14.628732,105.039476,87,1399,8229479,FALSE
1506,Da Nang,Property,Central,11.715272,108.301913,132,2205,5231776,FALSE
1507,HCMC,Pattern,South,11.935478,107.997411,71,1749,4800554,FALSE
1508,HCMC,Standard,South,19.601281,105.621731,101,1765,4216630,TRUE
1509,Hanoi,Say,North,20.282196,109.750683,73,1871,7845226,FALSE
1510,Can Tho,Much,Central,21.334704,107.805786,95,1809,9869224,TRUE
1511,Can Tho,Specific,Central,20.479141,107.593353,110,1103,459675,TRUE
1512,HCMC,Message,South,13.424625,108.224841,119,1802,9854341,FALSE
1513,Hanoi,Particularly,North,21.52561,108.037803,112,2147,7378932,FALSE
1514,Hai Phong,Development,North,21.524765,105.480374,108,1002,6178398,FALSE
1515,Hai Phong,Return,North,11.986084,107.34675,71,980,2808707,TRUE
1516,Hanoi,Factor,North,13.723294,106.213278,72,833,5272071,FALSE
1517,Da Nang,Picture,Central,17.369049,107.73675,140,1814,6551257,FALSE
1518,Can Tho,Company,Central,19.96689,108.207858,71,1194,5780154,TRUE
1519,HCMC,Whole,South,21.213642,107.552477,99,1540,7216702,TRUE
1520,HCMC,Event,South,12.434405,105.532415,111,2375,4318620,TRUE
1521,Can Tho,Gun,Central,15.206623,107.975589,112,922,2288541,FALSE
1522,Da Nang,Agree,Central,19.694429,107.490293,79,937,2290342,TRUE
1523,Hanoi,Eat,North,15.563978,105.429976,114,1027,7102369,TRUE
1524,Hanoi,American,North,14.724109,108.482682,138,2368,9970592,TRUE
1525,Hai Phong,Fact,North,12.429228,108.867222,111,1979,6867904,TRUE
1526,Hanoi,Feel,North,19.291228,105.011544,127,1563,9793493,TRUE
1527,Hai Phong,Through,North,14.767095,109.09549,115,1261,5715543,FALSE
1528,Da Nang,Change,Central,17.259657,108.418865,95,2029,4523859,TRUE
1529,Hai Phong,Service,North,20.363045,105.680213,86,1715,5560752,TRUE
1530,Hai Phong,Pm,North,18.196434,109.463716,125,1539,2397333,TRUE
1531,Hai Phong,Second,North,19.388002,108.553286,120,1102,7187961,TRUE
1532,Da Nang,Some,Central,11.511595,108.971266,131,2069,2306062,TRUE
1533,HCMC,Money,South,17.460245,106.045327,116,1949,617594,FALSE
1534,Hanoi,Trouble,North,20.706348,108.546194,110,1937,4186381,TRUE
1535,Da Nang,Care,Central,10.383591,106.5674,67,2055,9787256,FALSE
1536,Hanoi,Determine,North,20.749438,107.447436,137,1760,152583,FALSE
1537,Can Tho,Stand,Central,19.956928,109.292838,138,2941,4544861,FALSE
1538,Da Nang,Again,Central,10.537064,105.94944,83,2172,753461,FALSE
1539,HCMC,Where,South,17.282998,105.383866,97,878,1923208,TRUE
1540,Hanoi,Action,North,21.012505,106.982942,74,1393,9506877,TRUE
1541,Hanoi,Specific,North,14.355975,108.350859,91,1570,3147444,TRUE
1542,Hai Phong,Whom,North,16.414299,109.804097,67,2710,3455137,FALSE
1543,Da Nang,Stop,Central,18.782623,108.994387,116,2008,4043178,TRUE
1544,Hai Phong,Position,North,20.880409,106.778599,96,1980,3719235,TRUE
1545,Hanoi,So,North,14.194204,109.468283,122,1187,816174,FALSE
1546,HCMC,Culture,South,17.859895,107.455635,71,1701,2147740,FALSE
1547,Da Nang,Century,Central,19.031727,105.917665,126,2273,8394470,TRUE
1548,Hanoi,West,North,14.790506,107.114928,105,1727,4777262,TRUE
1549,HCMC,Assume,South,21.599773,108.527584,81,2052,957788,FALSE
1550,Can Tho,His,Central,15.276043,105.07035,120,2754,4682848,TRUE
1551,HCMC,Show,South,17.309991,109.97944,100,980,3234836,TRUE
1552,Da Nang,Strong,Central,13.708769,108.615545,139,1873,6383978,FALSE
1553,Hai Phong,Goal,North,20.497273,106.694894,63,1776,7856220,TRUE
1554,Hai Phong,What,North,15.520775,107.965186,125,2631,7150392,FALSE
1555,Can Tho,Market,Central,16.598203,105.806412,126,2751,5517323,TRUE
1556,Hai Phong,War,North,14.69399,108.138537,99,2194,5640366,TRUE
1557,Hanoi,Bit,North,20.245314,106.64845,117,1318,2194870,TRUE
1558,Da Nang,Huge,Central,17.518605,108.253577,100,1248,980338,TRUE
1559,Can Tho,Good,Central,18.329301,105.368791,87,1560,890239,TRUE
1560,Da Nang,Option,Central,12.983568,109.404774,87,2996,4160638,FALSE
1561,Can Tho,Research,Central,17.132952,106.653894,129,1072,3571353,FALSE
1562,HCMC,Also,South,11.693378,107.268946,92,1233,5807628,FALSE
1563,Hanoi,Hold,North,10.934674,107.456264,115,2932,5244316,FALSE
1564,HCMC,Perhaps,South,21.185386,107.921766,138,2037,8658749,TRUE
1565,Hai Phong,Benefit,North,12.718795,107.227446,100,1647,4312988,TRUE
1566,Hanoi,Speak,North,13.245375,108.227221,130,2581,2771509,FALSE
1567,Can Tho,Democrat,Central,18.705837,109.905937,96,2240,9332290,TRUE
1568,HCMC,Occur,South,12.445854,105.941341,66,2500,3020866,FALSE
1569,Da Nang,Quality,Central,17.279028,109.442929,76,1919,4022026,TRUE
1570,Can Tho,Admit,Central,15.225635,105.694709,114,2512,7291525,TRUE
1571,Hai Phong,Knowledge,North,13.446891,108.932745,120,2677,3468580,FALSE
1572,Da Nang,Style,Central,21.767742,105.789332,92,2454,774092,FALSE
1573,Can Tho,Less,Central,20.62154,108.823541,91,1646,4721254,FALSE
1574,Hanoi,Voice,North,14.155906,108.162598,81,2372,1742058,TRUE
1575,Hai Phong,Data,North,12.760162,107.442768,111,2687,7999210,FALSE
1576,Hai Phong,Black,North,19.303515,107.203378,80,2909,6652381,TRUE
1577,HCMC,Property,South,16.752212,108.965177,101,1987,7657127,TRUE
1578,Can Tho,Prove,Central,13.796476,107.542729,68,2223,1244606,TRUE
1579,Hanoi,Bring,North,13.056804,108.999124,77,1395,3289362,TRUE
1580,Hanoi,Day,North,20.88223,109.591847,100,1478,3533148,FALSE
1581,Hai Phong,Field,North,17.668504,109.273135,90,2001,6517796,FALSE
1582,HCMC,Fire,South,13.877618,107.566453,78,2940,3362647,FALSE
1583,Can Tho,Beyond,Central,19.835737,108.167881,116,2962,2600053,TRUE
1584,Can Tho,Opportunity,Central,10.609055,109.629658,85,2608,2881004,FALSE
1585,Da Nang,Adult,Central,21.129619,106.021262,88,1775,5424756,FALSE
1586,HCMC,Peace,South,15.129787,109.403745,139,2732,7571780,FALSE
1587,HCMC,Series,South,15.397803,106.968002,64,2536,7135329,FALSE
1588,Can Tho,Fear,Central,12.42544,107.525591,106,1322,304681,FALSE
1589,Hanoi,Little,North,10.430596,109.540149,62,1144,7635687,TRUE
1590,HCMC,Fact,South,10.284733,105.058623,104,1487,3041188,TRUE
1591,Hai Phong,Network,North,11.323432,107.206958,79,1612,3691297,TRUE
1592,Hai Phong,Plan,North,21.337111,107.131679,135,1781,1704919,FALSE
1593,Hai Phong,Produce,North,19.259248,105.231059,71,1528,6446778,FALSE
1594,HCMC,Still,South,20.479975,106.050813,84,2765,9101764,TRUE
1595,Da Nang,Class,Central,21.610433,108.554602,65,2830,5889846,FALSE
1596,HCMC,Cause,South,15.707445,109.779566,98,1384,1357575,TRUE
1597,Da Nang,Air,Central,20.92902,107.271245,126,1010,7228879,FALSE
1598,Da Nang,Since,Central,17.117818,105.152734,108,2636,7019303,FALSE
1599,Hai Phong,Level,North,14.646449,109.842267,140,2028,9366267,FALSE
1600,Hanoi,Alone,North,18.852343,105.595367,121,1110,2640740,FALSE
1601,Hai Phong,Indeed,North,11.008103,105.315548,127,2427,5474704,FALSE
1602,Can Tho,Specific,Central,14.705791,108.52551,99,2036,8192815,TRUE
1603,Da Nang,Energy,Central,12.735152,109.055108,72,1053,8143102,FALSE
1604,Hanoi,Security,North,12.602289,107.768734,111,1572,5432865,TRUE
1605,Can Tho,Beat,Central,11.109659,105.485982,84,2399,9906470,FALSE
1606,Can Tho,If,Central,11.104617,108.420555,111,1879,8262118,FALSE
1607,HCMC,Yourself,South,17.892507,109.384566,86,863,9914400,TRUE
1608,HCMC,However,South,11.47281,107.767501,102,2881,6786600,FALSE
1609,Hai Phong,Instead,North,17.209851,109.519145,91,1377,9302408,FALSE
1610,Hanoi,Owner,North,19.520222,108.747343,73,1060,7056273,TRUE
1611,HCMC,Week,South,14.849005,108.606102,126,2003,3348102,FALSE
1612,Hai Phong,Right,North,12.279335,106.174463,109,2274,2302799,FALSE
1613,Hai Phong,Add,North,16.93274,109.656374,75,2372,4444162,TRUE
1614,HCMC,Citizen,South,20.112391,106.852053,91,1239,6786373,FALSE
1615,Hai Phong,Political,North,10.748271,107.581636,99,1330,3857628,TRUE
1616,Hai Phong,Performance,North,20.928197,107.680518,129,838,9856339,FALSE
1617,Can Tho,Main,Central,19.84443,107.681677,121,2370,3469016,FALSE
1618,Can Tho,Theory,Central,14.416948,105.435389,140,2594,9753273,FALSE
1619,Can Tho,End,Central,15.704515,105.414514,66,2890,4755024,FALSE
1620,Da Nang,Particularly,Central,10.825561,105.454761,61,1858,137615,TRUE
1621,Hai Phong,Church,North,15.265624,106.838682,81,2925,5712067,FALSE
1622,Da Nang,Southern,Central,19.806777,109.684953,91,2262,1136387,FALSE
1623,Hanoi,Future,North,17.423918,105.533638,121,1924,8338000,FALSE
1624,Can Tho,Share,Central,17.387667,108.688709,126,930,5606686,FALSE
1625,Hai Phong,Practice,North,14.416573,108.43234,93,2202,1539856,FALSE
1626,Hai Phong,Pressure,North,15.385407,108.751291,132,2356,5523092,FALSE
1627,Hanoi,Gas,North,19.516018,107.031975,119,1309,1914480,FALSE
1628,Hai Phong,Much,North,19.266134,107.976054,72,1548,5277042,FALSE
1629,Da Nang,Security,Central,12.068581,105.709736,90,2060,3826710,FALSE
1630,HCMC,Work,South,15.800309,109.196806,65,2864,2203653,TRUE
1631,Hai Phong,Tell,North,15.192786,109.785342,60,1295,185462,TRUE
1632,Hanoi,Plan,North,13.060717,105.502566,113,1132,7182241,FALSE
1633,Can Tho,Society,Central,18.907446,109.604751,104,1860,8001536,TRUE
1634,Can Tho,Whom,Central,14.316682,108.467702,63,1454,8772559,FALSE
1635,Da Nang,Daughter,Central,19.355439,109.302812,132,1290,345596,TRUE
1636,HCMC,Cell,South,16.244506,105.155527,113,1476,9361527,FALSE
1637,Can Tho,Wall,Central,11.524894,108.454315,82,2845,4165301,FALSE
1638,Can Tho,Wall,Central,21.204341,106.200059,70,1933,9866362,TRUE
1639,HCMC,Reach,South,11.157724,109.41771,81,2210,1161201,FALSE
1640,HCMC,Growth,South,10.122041,108.728645,135,1990,4203868,TRUE
1641,HCMC,Agreement,South,19.536844,105.721809,138,1010,2776245,FALSE
1642,Can Tho,Near,Central,13.727158,107.550863,70,1912,2868479,FALSE
1643,Da Nang,Significant,Central,12.196152,108.741461,126,2028,2168524,FALSE
1644,HCMC,Spend,South,10.677928,109.769246,120,1206,9275551,TRUE
1645,Da Nang,Position,Central,20.177279,105.993671,116,1522,4171516,FALSE
1646,Can Tho,Senior,Central,11.214265,107.396165,89,1600,1354128,TRUE
1647,HCMC,Debate,South,17.568428,106.660453,111,1041,1001389,FALSE
1648,Da Nang,Agree,Central,10.015068,106.162469,65,1069,3911346,FALSE
1649,Hanoi,Purpose,North,15.236438,106.730241,126,1467,7507146,FALSE
1650,HCMC,Claim,South,21.801642,107.796136,135,2414,4272755,TRUE
1651,HCMC,Yourself,South,14.232079,107.168018,75,870,9520209,TRUE
1652,Da Nang,Really,Central,11.832807,106.135453,96,2885,4023408,TRUE
1653,Can Tho,Western,Central,19.5688,108.80052,120,2578,5589171,FALSE
1654,Da Nang,Life,Central,16.639054,107.054205,60,1779,7343628,FALSE
1655,HCMC,Deep,South,14.202809,109.319195,73,2510,5743123,FALSE
1656,Da Nang,Admit,Central,18.550586,107.400045,67,1615,5930707,TRUE
1657,Hai Phong,Young,North,10.003655,106.534705,133,1466,7403008,FALSE
1658,Hai Phong,Nature,North,20.081597,109.62411,132,1674,5457952,FALSE
1659,Hai Phong,Item,North,20.477019,107.628409,117,2143,2175831,FALSE
1660,Can Tho,National,Central,21.336592,109.36282,104,1002,8259814,FALSE
1661,Da Nang,Within,Central,17.056581,107.802147,74,2926,581132,TRUE
1662,HCMC,Author,South,12.959169,109.524374,96,2471,4858857,FALSE
1663,Hai Phong,Happen,North,13.930485,109.177315,92,1929,3865856,FALSE
1664,Da Nang,Conference,Central,18.177872,108.080526,93,1746,6052615,FALSE
1665,Hai Phong,Seat,North,12.488621,105.946578,68,1314,2591120,TRUE
1666,Da Nang,Still,Central,18.961693,106.774003,74,1583,931988,TRUE
1667,Da Nang,Perform,Central,15.01294,107.085275,97,2436,8931650,FALSE
1668,Da Nang,Like,Central,12.380728,108.568034,132,922,9943372,FALSE
1669,Can Tho,Material,Central,12.38136,108.211021,113,1872,756070,TRUE
1670,Hai Phong,Conference,North,12.275822,106.025551,97,1781,2283582,FALSE
1671,Hai Phong,Game,North,11.893757,106.415779,70,2444,1445986,TRUE
1672,Hai Phong,Million,North,11.97506,105.347183,103,1554,5357727,TRUE
1673,HCMC,Form,South,17.388641,108.544574,94,1891,6227184,TRUE
1674,Hanoi,Doctor,North,20.468281,108.469766,140,2518,5476029,FALSE
1675,Da Nang,Level,Central,18.718021,106.916601,109,1242,7432471,FALSE
1676,Can Tho,Account,Central,20.557629,108.040993,128,1909,8145549,FALSE
1677,Can Tho,Leader,Central,10.957929,109.219507,67,1805,9018562,FALSE
1678,Hanoi,Event,North,10.737533,105.996619,68,2440,739186,FALSE
1679,Can Tho,May,Central,12.203063,109.766603,73,2466,5604400,TRUE
1680,Can Tho,Whole,Central,12.817117,107.641164,104,2753,3263233,TRUE
1681,Da Nang,Girl,Central,17.589291,105.923639,112,2349,3034368,FALSE
1682,HCMC,Simply,South,20.65245,107.401506,80,1539,3952499,TRUE
1683,Da Nang,Old,Central,16.356538,105.588479,64,1026,9728255,FALSE
1684,Hai Phong,Tax,North,18.575449,105.652323,100,2420,6412501,TRUE
1685,Da Nang,Economy,Central,12.564669,105.454024,68,1616,9542309,TRUE
1686,Hai Phong,Nearly,North,21.709569,108.498591,81,2751,2406559,TRUE
1687,Can Tho,Behavior,Central,20.094624,107.700501,106,2974,7880362,FALSE
1688,Hai Phong,Experience,North,13.925526,107.212062,70,2916,4377357,TRUE
1689,Hai Phong,Difficult,North,17.003325,105.833825,136,2136,3728839,FALSE
1690,Hanoi,For,North,14.808935,106.947492,104,1053,5239848,FALSE
1691,HCMC,Price,South,18.312745,108.528484,134,1651,8419537,TRUE
1692,Can Tho,Push,Central,10.731478,107.281179,100,1030,8713611,TRUE
1693,Hai Phong,Well,North,10.569136,105.782206,63,2520,5312948,TRUE
1694,Da Nang,War,Central,16.606796,109.624689,109,886,4818791,FALSE
1695,Hai Phong,About,North,19.656454,105.738513,110,2075,2440728,TRUE
1696,Hanoi,Check,North,13.768689,106.386946,122,1283,8515044,TRUE
1697,Hai Phong,Others,North,12.700969,107.805885,77,2365,3748485,TRUE
1698,Hanoi,Point,North,18.505301,106.997097,112,1267,5918293,FALSE
1699,HCMC,Former,South,13.826118,107.635853,93,1740,2074797,TRUE
1700,HCMC,Understand,South,17.234879,109.67063,121,1293,1379919,TRUE
1701,Can Tho,Edge,Central,14.926788,105.37247,78,952,373037,FALSE
1702,HCMC,Dog,South,10.616811,105.799295,112,1799,8813824,FALSE
1703,Hanoi,Course,North,19.094037,108.433818,72,941,5197084,FALSE
1704,Hanoi,Outside,North,19.263339,105.311891,121,2094,8472198,FALSE
1705,Da Nang,Here,Central,20.175428,107.75825,129,2925,6293367,FALSE
1706,Hai Phong,Voice,North,15.842396,106.191148,83,1387,5392394,TRUE
1707,HCMC,Ahead,South,19.629266,109.745052,85,1968,6029864,FALSE
1708,Da Nang,Character,Central,18.698884,108.709022,127,2072,5341630,FALSE
1709,Can Tho,Parent,Central,13.626123,106.086535,138,1145,4439808,FALSE
1710,Can Tho,Street,Central,18.382164,108.379421,133,2513,8521845,FALSE
1711,HCMC,Partner,South,17.509076,108.934265,97,2949,3603278,TRUE
1712,Hai Phong,Yeah,North,14.493068,106.515558,140,2209,4657292,TRUE
1713,Can Tho,Record,Central,10.563572,106.754896,90,2165,5673594,FALSE
1714,HCMC,She,South,16.923626,106.056891,135,1728,2783308,TRUE
1715,HCMC,Fact,South,14.206788,106.707078,97,2319,2977416,FALSE
1716,HCMC,Many,South,16.574424,107.844875,108,2922,882807,FALSE
1717,Hanoi,Him,North,11.861916,108.908259,79,1107,4219858,FALSE
1718,Can Tho,Congress,Central,13.955644,105.17937,123,1215,725547,FALSE
1719,Hanoi,Seek,North,19.882385,105.956957,81,2318,297463,TRUE
1720,Hai Phong,Knowledge,North,15.090664,106.568612,78,811,7641223,FALSE
1721,HCMC,Green,South,11.080287,109.197615,102,2758,7417833,TRUE
1722,Hai Phong,Indicate,North,15.365483,106.481669,97,2214,6004063,FALSE
1723,Hai Phong,Sister,North,20.269121,109.730588,83,2879,4858965,FALSE
1724,Da Nang,Of,Central,10.200867,108.090845,120,1587,2029807,FALSE
1725,Can Tho,Individual,Central,10.830066,109.957859,105,1132,871080,FALSE
1726,Hanoi,She,North,14.204457,106.058783,129,2487,9619700,TRUE
1727,Hanoi,Big,North,19.587798,105.553211,90,2491,9784794,FALSE
1728,Hai Phong,Century,North,16.738032,108.963153,84,1276,4163471,FALSE
1729,Hai Phong,Church,North,20.410405,109.370481,102,2571,9416866,TRUE
1730,Hai Phong,Answer,North,11.73871,109.671814,127,1959,2816896,TRUE
1731,Hanoi,Onto,North,12.190856,107.25209,88,2148,3918294,TRUE
1732,Can Tho,On,Central,19.854859,105.424442,76,1906,8077220,FALSE
1733,Can Tho,Throughout,Central,11.130483,109.630501,93,847,236584,FALSE
1734,Can Tho,Identify,Central,19.28022,109.410622,77,1457,6593611,FALSE
1735,Hanoi,Natural,North,15.815421,109.558742,89,2095,2937544,FALSE
1736,Hanoi,Strategy,North,16.691969,109.806852,79,1184,8777029,TRUE
1737,Can Tho,Toward,Central,10.200255,107.434207,66,1562,9839789,FALSE
1738,Da Nang,Through,Central,19.765871,109.86194,98,2469,5158172,FALSE
1739,HCMC,Occur,South,19.113407,107.62339,95,2846,159541,TRUE
1740,Hanoi,Authority,North,13.625744,107.102623,77,1014,5362982,FALSE
1741,HCMC,Report,South,21.099626,109.488885,94,2248,980548,TRUE
1742,HCMC,Scientist,South,17.160843,107.386391,74,2158,7766036,FALSE
1743,Hanoi,Under,North,15.27482,108.655331,98,2428,2002819,FALSE
1744,Hanoi,Or,North,15.458733,107.902545,106,1073,1030272,TRUE
1745,Da Nang,Read,Central,14.813081,108.203741,105,2855,1098013,TRUE
1746,Hanoi,Talk,North,17.607072,107.466761,61,2425,1502399,FALSE
1747,Hai Phong,Most,North,18.535161,106.1078,134,1575,5712580,TRUE
1748,Can Tho,Son,Central,12.593415,106.740139,104,1022,7306781,FALSE
1749,Hai Phong,Determine,North,20.16442,107.782357,87,1595,3503487,FALSE
1750,Hanoi,Sea,North,19.40605,109.161612,94,1365,9917614,FALSE
1751,HCMC,Civil,South,14.724549,105.863968,136,2712,7453009,TRUE
1752,Hanoi,Project,North,18.482427,106.088485,106,1394,5947967,TRUE
1753,Hai Phong,Through,North,16.607718,107.533048,95,969,9176932,FALSE
1754,HCMC,Couple,South,13.22595,105.228735,127,2914,4776462,FALSE
1755,Hanoi,American,North,12.361882,105.29488,74,1879,8452468,FALSE
1756,Da Nang,Tough,Central,10.089775,105.730654,69,1469,8087788,FALSE
1757,Hanoi,Risk,North,12.742666,106.868222,84,1915,1273031,TRUE
1758,Da Nang,International,Central,10.115654,109.447943,70,1740,8318151,TRUE
1759,HCMC,Foreign,South,15.640833,109.021778,76,1494,1514850,TRUE
1760,Da Nang,Full,Central,10.596299,109.941647,100,2107,9932824,FALSE
1761,Hanoi,Protect,North,14.552276,107.99423,101,2962,3473293,TRUE
1762,Hanoi,Mind,North,13.762096,108.963597,99,1757,944555,FALSE
1763,Hanoi,Purpose,North,19.2807,105.648745,101,1042,1108174,TRUE
1764,Hanoi,Area,North,13.697159,106.658558,90,1926,2531997,FALSE
1765,Da Nang,Since,Central,11.131463,106.029684,126,2651,2756909,TRUE
1766,Can Tho,Trouble,Central,18.908355,106.366497,97,1695,3074455,FALSE
1767,Da Nang,Under,Central,14.164128,109.012878,126,2670,1750938,TRUE
1768,HCMC,Include,South,10.078955,108.9576,73,1829,7122185,FALSE
1769,Can Tho,Election,Central,16.084776,105.548556,72,2920,7406540,FALSE
1770,Can Tho,Respond,Central,10.547706,106.011768,60,2888,3672892,TRUE
1771,Can Tho,Daughter,Central,13.623275,109.156905,63,2656,8611486,TRUE
1772,HCMC,Grow,South,20.167267,109.133378,140,2048,1605609,TRUE
1773,HCMC,Conference,South,13.866956,107.131716,119,1270,751602,TRUE
1774,Can Tho,Tough,Central,18.07384,106.511562,124,1043,293430,TRUE
1775,Hai Phong,Class,North,18.908721,107.763825,133,2477,2569143,TRUE
1776,Hanoi,Find,North,14.168999,108.998658,70,2990,4411182,TRUE
1777,Hai Phong,Never,North,21.314834,107.058649,109,2583,3683723,TRUE
1778,Hanoi,Probably,North,15.617869,106.308393,86,1262,7402250,TRUE
1779,Da Nang,Note,Central,15.864234,108.997334,91,2772,8948891,TRUE
1780,Can Tho,Student,Central,21.177326,109.732376,67,1130,8568853,TRUE
1781,Da Nang,Image,Central,18.265578,108.558953,135,1357,3153805,TRUE
1782,Hai Phong,Line,North,15.39374,108.023674,80,2994,4167151,TRUE
1783,Can Tho,Beat,Central,11.264711,107.989876,91,954,4945530,TRUE
1784,HCMC,Sign,South,17.590498,109.618308,117,1136,1596470,FALSE
1785,Can Tho,Seek,Central,17.813405,109.009189,130,2013,2745584,FALSE
1786,Hanoi,Around,North,21.843833,107.645443,97,2495,447660,TRUE
1787,Can Tho,Show,Central,14.689384,105.406823,102,2960,1792159,FALSE
1788,Hanoi,Truth,North,14.264224,109.840634,113,1760,4960420,FALSE
1789,Hai Phong,Series,North,13.35249,107.667843,85,1833,4696548,FALSE
1790,Da Nang,Civil,Central,16.778365,105.940285,74,1096,5423291,FALSE
1791,HCMC,Current,South,20.14766,108.601093,108,1629,2501204,TRUE
1792,Da Nang,Collection,Central,15.947833,108.166956,74,1239,4754460,FALSE
1793,HCMC,Check,South,21.09514,106.782319,105,1766,7651006,TRUE
1794,HCMC,Away,South,12.485543,108.54862,96,2888,1229524,FALSE
1795,HCMC,Discussion,South,15.176006,109.082716,111,1483,3570125,FALSE
1796,Hai Phong,Bring,North,12.061095,107.284977,86,2055,5118325,TRUE
1797,Hai Phong,Grow,North,11.749478,107.493111,130,1510,8210469,FALSE
1798,Can Tho,Write,Central,10.422883,109.822754,95,1297,6127082,FALSE
1799,Hai Phong,National,North,20.396308,107.657546,136,2909,118534,TRUE
1800,HCMC,Different,South,10.241508,105.912009,82,1844,5863012,FALSE
1801,Can Tho,Teacher,Central,19.561833,108.470844,86,2414,8325253,TRUE
1802,Can Tho,Development,Central,13.415911,108.825602,131,812,6677891,FALSE
1803,HCMC,My,South,17.146533,105.479416,98,2125,3236107,FALSE
1804,Hanoi,Understand,North,12.157977,107.476984,139,2525,596148,TRUE
1805,Hai Phong,Show,North,11.972178,108.517885,73,2275,3941429,TRUE
1806,Hanoi,Claim,North,19.670848,109.344364,91,1799,2924784,TRUE
1807,HCMC,Like,South,20.363103,109.251144,68,2857,9623742,TRUE
1808,Da Nang,Reveal,Central,18.503064,109.766646,112,1548,5931090,TRUE
1809,HCMC,Indicate,South,15.876557,107.253982,91,1802,8201658,TRUE
1810,Da Nang,His,Central,11.365539,109.558246,137,822,3510322,FALSE
1811,Hai Phong,Far,North,10.559527,108.362906,139,1720,5070750,FALSE
1812,HCMC,Seek,South,11.514282,106.500305,79,2845,8832136,TRUE
1813,Hai Phong,Fall,North,15.792662,105.693455,132,1224,498755,TRUE
1814,Da Nang,Build,Central,13.10137,105.031495,109,1040,1958597,FALSE
1815,Da Nang,Or,Central,16.588106,108.623742,117,1529,3158699,FALSE
1816,HCMC,Begin,South,14.929951,105.099178,75,1656,8417887,TRUE
1817,Hanoi,Rock,North,14.505006,107.293539,67,2537,3937024,FALSE
1818,HCMC,These,South,14.995867,105.292715,101,1230,3270874,TRUE
1819,Hanoi,Owner,North,10.944832,109.087391,99,2361,1018375,FALSE
1820,Da Nang,Drive,Central,15.065583,108.893102,105,2888,1153090,TRUE
1821,Hai Phong,Deep,North,12.784199,108.00767,75,2546,7959326,FALSE
1822,Hanoi,Range,North,20.219436,107.067765,96,1441,3192260,TRUE
