company_id,company_name,size,founded_year,industry,headquarters,website,revenue,rating,hr_contact,last_active
200,Rivera Inc,Large (300-1000),1990,Healthcare,Murphyfurt,https://haynes-porter.biz,354126559,2.79,valentinecourtney@example.net,4/11/2025
201,Welch-Fisher,Medium (51-300),2009,Retail,East Jamiefurt,https://smith-zamora.com,342438371,4.51,suarezcatherine@example.org,4/13/2025
202,Lang-Watson,Enterprise (1000+),2007,E-commerce,Johnsonshire,https://wilson.com,4788809,3.93,qfisher@example.org,12/1/2025
203,Page-Cole,Small (1-50),2005,Technology,West Sydney,https://valdez.com,275696736,2.54,ericaray@example.net,8/23/2025
204,Bridges LLC,Large (300-1000),2010,Finance,South Cheryl,https://silva.org,214097464,3.46,raymond22@example.net,7/20/2025
205,"Lopez, Miller and Allen",Enterprise (1000+),2005,Telecom,East Bethside,https://rivas.net,301210693,3.26,edwardsmith@example.net,6/15/2025
206,Joseph Inc,Small (1-50),2023,Technology,Robinsonmouth,https://aguilar-johnson.net,160593689,3.37,riverakathy@example.org,7/19/2025
207,"Meyer, Hicks and Waters",Enterprise (1000+),1992,Retail,Wallaceborough,https://sanchez-doyle.com,370362137,3.07,karenadams@example.net,8/1/2025
208,Sanders Ltd,Small (1-50),2009,Telecom,Kyleborough,https://butler.org,263908999,3.88,underwoodgina@example.org,3/15/2025
209,"Bruce, Bates and Bradley",Small (1-50),2022,E-commerce,Kellyland,https://edwards-gross.com,485041197,4.97,moorebryan@example.com,4/27/2025
210,"Nguyen, Berry and Hawkins",Enterprise (1000+),2013,Technology,East Markville,https://weeks.com,262142266,4.35,natalie09@example.net,4/18/2025
211,Turner Inc,Enterprise (1000+),2018,Retail,Autumntown,https://bryant.com,132491733,4.03,patrick69@example.com,8/29/2025
212,"Murray, Matthews and Odom",Large (300-1000),1997,E-commerce,South Lisa,https://reid.com,300337578,2.82,christievaughan@example.net,8/11/2025
213,Smith-Kane,Medium (51-300),2018,E-commerce,Whitneyshire,https://bailey.com,95236875,3.68,collinsnancy@example.net,8/9/2025
214,Taylor-Williams,Small (1-50),2011,Finance,Maureentown,https://herring-rodriguez.net,357955505,4.7,jamiejones@example.com,10/10/2025
215,"Mcclure, Brown and Hale",Medium (51-300),1994,Retail,Boyerside,https://hendrix.org,111426732,4.14,wesleysanders@example.com,3/12/2025
216,"Wood, Smith and Alvarado",Large (300-1000),1995,Healthcare,West Eric,https://martin.com,35258877,2.77,sbell@example.org,7/3/2025
217,Clarke Group,Large (300-1000),2020,Technology,North John,https://harrison-mitchell.com,438623324,3.37,rick47@example.net,11/5/2025
218,Wheeler Group,Medium (51-300),1997,Finance,Amandahaven,https://duncan.com,381545982,4.5,timothy39@example.net,9/21/2025
219,"Shaw, Rodriguez and Goodman",Large (300-1000),2005,Healthcare,Whiteshire,https://oneill-moore.biz,233241732,4.75,dleon@example.org,5/5/2025
220,Smith-Cook,Enterprise (1000+),2012,Telecom,Connieshire,https://peters.biz,127217113,4.33,paulacain@example.org,5/6/2025
221,Perry PLC,Enterprise (1000+),2018,Healthcare,Wendyfort,https://smith.com,9557321,4.78,prestonkline@example.net,8/10/2025
222,Wagner LLC,Large (300-1000),2010,Technology,Crawfordside,https://wilson-simpson.com,290576077,3.91,mcguiremichael@example.net,2/18/2025
223,Carey PLC,Large (300-1000),2004,Telecom,Port Justin,https://hall.com,131761057,2.65,ghill@example.net,3/27/2025
224,"Hardy, Miller and Brown",Small (1-50),2000,Technology,Allenport,https://wells-payne.info,245092071,4.28,shannon23@example.com,1/23/2025
225,Cohen-Deleon,Enterprise (1000+),2000,Finance,Mercedesbury,https://martin-lopez.com,413814846,3.71,janet89@example.com,3/16/2025
226,"Marshall, Hernandez and York",Medium (51-300),2002,Finance,South Christopherfort,https://simmons.com,166103290,3.91,william84@example.com,3/21/2025
227,Ingram-Johnson,Enterprise (1000+),2020,Healthcare,Jacobsshire,https://bauer.com,72065635,3.41,longjames@example.net,8/27/2025
228,"Knight, Lee and Martin",Medium (51-300),2004,Finance,New Sabrina,https://baker.com,266448377,3.37,megan30@example.org,11/29/2025
229,Scott-Hunter,Small (1-50),2002,Retail,Port Robertmouth,https://berg.com,387797341,2.52,lawrencebarber@example.net,3/3/2025
230,Bernard Inc,Enterprise (1000+),2012,Finance,North Paul,https://roberts-wells.biz,30310344,3.8,marvin88@example.net,1/31/2025
231,Farrell LLC,Enterprise (1000+),2010,Technology,Keithshire,https://thompson.com,430492189,3.97,charles60@example.com,3/8/2025
232,Howard-Manning,Enterprise (1000+),1995,Telecom,Carlville,https://woodard-anderson.com,395395914,3.78,bobby11@example.org,9/18/2025
233,Cook PLC,Small (1-50),2013,Technology,West Morganshire,https://lopez.com,47925727,3.5,pinedacameron@example.org,2/4/2025
234,"Thomas, Thomas and Johnson",Enterprise (1000+),2019,Technology,Finleyport,https://watson.com,321099965,4.99,knewman@example.org,6/10/2025
235,Torres Inc,Large (300-1000),2017,Telecom,Rivasland,https://haas.info,116191804,4.13,connie57@example.org,10/23/2025
236,Lopez-Frye,Enterprise (1000+),1990,Technology,Lake Jasonshire,https://davis-young.com,80944353,3.9,alexanderpatel@example.net,6/24/2025
237,Dennis-Carney,Small (1-50),1997,Healthcare,Danielleburgh,https://deleon.net,179256147,3.76,scottphillips@example.com,9/22/2025
238,"Walker, James and Evans",Large (300-1000),2008,Finance,West Vanessa,https://walker-schultz.com,195673072,2.98,ssanders@example.com,4/15/2025
239,Camacho LLC,Enterprise (1000+),1990,Finance,Port Ann,https://smith-miller.com,447519623,3.63,amyhunt@example.net,4/13/2025
240,Glass and Sons,Small (1-50),2012,Technology,Martinshire,https://johnson-vaughn.com,294075239,3.74,pagepaul@example.org,6/28/2025
241,Moore-Nguyen,Medium (51-300),1996,E-commerce,Lake Brittany,https://armstrong.info,367548845,4.25,darlene23@example.net,4/21/2025
242,Braun-Hughes,Large (300-1000),2008,Telecom,Lake Peterchester,https://leon-hayden.com,178786510,4.43,floresaaron@example.org,1/8/2025
243,Gibson Group,Enterprise (1000+),2018,Retail,Shaneview,https://bishop-reed.com,365220551,2.81,xsmith@example.org,5/19/2025
244,"Carter, White and Brandt",Small (1-50),1993,Technology,Brownbury,https://brown.com,37130662,4.34,cindy28@example.net,4/8/2025
245,Baker Inc,Large (300-1000),2006,Technology,Campbellmouth,https://greene-murray.com,165417533,3.49,knightlawrence@example.org,5/20/2025
246,Best Ltd,Enterprise (1000+),2021,Retail,North Jeffreyberg,https://espinoza.biz,167804354,4.72,jonparsons@example.com,8/6/2025
247,Hurley Group,Medium (51-300),2010,Telecom,Mooreview,https://thomas.biz,390958257,3.7,jmorris@example.com,12/15/2024
248,Taylor-Levy,Large (300-1000),2011,Technology,New Traceyland,https://bradford-guerra.com,290894583,4.58,williamsongregory@example.net,7/25/2025
249,"Brown, Glover and Callahan",Medium (51-300),2004,E-commerce,West Barry,https://anderson.com,337023750,4.39,jharmon@example.org,9/26/2025
250,"Wilson, Garcia and Allen",Small (1-50),2000,Healthcare,South Melissa,https://butler.net,270074213,4.05,glittle@example.com,3/31/2025
251,Young-Black,Small (1-50),2013,Healthcare,Scottland,https://johnston.com,219682878,2.59,patrick39@example.net,4/10/2025
252,"Snyder, Mason and Davidson",Medium (51-300),2001,E-commerce,Jessicashire,https://avila-cooper.info,268138358,4.62,nicholasconway@example.net,7/25/2025
253,"Webb, Chavez and Rodriguez",Enterprise (1000+),1993,Retail,Alexanderhaven,https://dixon.com,118104168,4.42,choimackenzie@example.net,3/17/2025
254,Davis-Kirk,Small (1-50),2015,E-commerce,North Mark,https://silva.net,297503431,4.93,ameadows@example.org,4/11/2025
255,Santana-Kane,Small (1-50),1993,Technology,Foxview,https://johnson.net,93561361,2.57,tmolina@example.net,9/24/2025
256,"Nelson, Nguyen and Wheeler",Enterprise (1000+),1992,Telecom,Kevinbury,https://newman-rosario.com,209220683,3.71,ufriedman@example.com,5/7/2025
257,"Brown, Stein and Montgomery",Enterprise (1000+),2016,Healthcare,North Kylemouth,https://matthews.info,251600142,3.05,michelle74@example.org,11/20/2025
258,Smith Inc,Small (1-50),2002,Telecom,Petershaven,https://knight-richardson.net,246761548,3.41,pharris@example.org,2/23/2025
259,Gallegos LLC,Large (300-1000),2014,Retail,Juarezchester,https://smith.com,386494960,3.85,heatheredwards@example.net,8/31/2025
260,"Salazar, Blair and Herrera",Medium (51-300),2009,Telecom,North Reginafort,https://young.org,338040552,4.76,leah65@example.org,12/30/2024
261,"Perez, Kim and Barry",Large (300-1000),2022,E-commerce,Thomasside,https://medina.com,272716723,3.6,blackwellchris@example.org,7/5/2025
262,Arias-Montgomery,Enterprise (1000+),2014,Healthcare,Wrightborough,https://nichols-johnson.biz,473241528,3.7,zpham@example.org,12/18/2024
263,Haynes LLC,Enterprise (1000+),1991,Retail,Castanedafurt,https://bruce.com,107747825,4.05,jessica51@example.org,7/4/2025
264,Archer Inc,Medium (51-300),2018,Finance,Williamville,https://jackson-reid.com,136550194,3.51,bwagner@example.net,1/3/2025
265,Francis LLC,Large (300-1000),2018,Healthcare,Adamchester,https://moore.info,242812002,3.51,iwillis@example.com,5/26/2025
266,Valdez Inc,Enterprise (1000+),2003,Retail,Jasonhaven,https://harris.com,332223675,3.57,vmiranda@example.net,8/16/2025
267,"Moore, Miller and Turner",Small (1-50),2004,Finance,New Kristenborough,https://morales.com,281717415,4.03,freemanalexander@example.org,1/19/2025
268,"Torres, Morris and Kramer",Enterprise (1000+),2017,Finance,Lake Christophertown,https://burns.biz,271038286,3.94,jacqueline98@example.com,12/18/2024
269,Hickman-Snow,Small (1-50),1999,Telecom,East Jennifer,https://anderson.com,232353976,4.36,marcuswilliams@example.net,4/24/2025
270,Coffey-Wright,Small (1-50),2020,Finance,East Brendan,https://young.net,492476648,2.85,smorse@example.org,10/26/2025
271,Adams-Sullivan,Large (300-1000),2003,E-commerce,Lake Stephaniechester,https://peterson.com,163517517,3.15,andrescarroll@example.com,7/21/2025
272,Coleman Inc,Large (300-1000),2007,Retail,East Lisa,https://booker.net,395078569,3.38,ngarcia@example.net,2/21/2025
273,"Bryan, Gibson and Mcgee",Enterprise (1000+),2006,Finance,Austinhaven,https://perry.com,488127256,2.86,michael21@example.org,6/14/2025
274,Fields-Parker,Large (300-1000),2019,Healthcare,Jensenshire,https://elliott.biz,265521410,4.98,jenkinsmicheal@example.org,6/29/2025
275,Peterson Group,Medium (51-300),2019,E-commerce,Jeffport,https://sullivan.com,453657009,3.78,maryfranklin@example.com,12/10/2025
276,"Goodman, Green and Matthews",Large (300-1000),2008,Technology,Port Kevin,https://richards.info,76960232,2.81,evanskelly@example.org,4/2/2025
277,Becker Ltd,Enterprise (1000+),1996,Telecom,New Amandamouth,https://brown.com,398933788,4.66,andradetabitha@example.net,7/1/2025
278,Thomas Ltd,Enterprise (1000+),2002,Healthcare,New Sarah,https://castillo-sullivan.com,368304051,3.1,petersonkristin@example.net,1/8/2025
279,Davis-Ritter,Large (300-1000),1997,E-commerce,Chaneymouth,https://stone.com,393173320,3.59,brandonhicks@example.net,4/16/2025
280,Mosley-Kaiser,Enterprise (1000+),1990,Technology,Christopherchester,https://wood-lewis.info,344008133,2.74,baldwintroy@example.org,10/19/2025
281,"Taylor, King and Bryant",Medium (51-300),2008,Technology,North Dana,https://chung.com,41984212,3.1,wjones@example.org,10/30/2025
282,"Rodriguez, Rojas and Guzman",Large (300-1000),1993,Healthcare,Lake Victoria,https://williams.biz,12431493,3.15,matthewflores@example.com,10/7/2025
283,Gregory LLC,Small (1-50),2000,Healthcare,Jeffreyland,https://shepherd-white.net,445452288,4.2,ncuevas@example.net,4/2/2025
284,Elliott-Escobar,Enterprise (1000+),2005,Finance,Gonzalezstad,https://martinez.com,343626801,4.75,ryanbeck@example.org,5/21/2025
285,Sharp and Sons,Large (300-1000),1991,Retail,Gibsonside,https://kennedy-davis.org,301551451,3.51,okim@example.org,10/18/2025
286,"Mason, Mitchell and Molina",Medium (51-300),2017,E-commerce,Myersshire,https://pennington-marks.com,261547980,3.39,wandabrady@example.com,12/17/2024
287,"Thompson, Padilla and Lin",Small (1-50),1995,Telecom,Bakerview,https://parker-anderson.com,481480889,3.57,englishmary@example.net,10/5/2025
288,Cooper PLC,Enterprise (1000+),1992,E-commerce,Armstrongmouth,https://caldwell-santos.com,195284737,4.79,normandonna@example.com,7/3/2025
289,"Flynn, Cole and Lee",Small (1-50),2004,Retail,West Bradleyhaven,https://shelton.com,202595742,4.96,estescaroline@example.com,3/6/2025
290,Keller-Richardson,Large (300-1000),1995,Telecom,West Rita,https://nelson.net,255581022,4.58,johnsmith@example.org,1/20/2025
291,"Wells, Sherman and Lawson",Enterprise (1000+),1997,Healthcare,New Daniel,https://russell.com,139468117,4.89,simpsonsean@example.net,1/24/2025
292,Beck-Herman,Enterprise (1000+),1991,E-commerce,Port Krystal,https://holmes.com,449215881,4.89,brandy04@example.org,10/3/2025
293,Hardin-Lang,Enterprise (1000+),1995,E-commerce,New Dianetown,https://gibson-jones.com,175259625,4.43,melissa46@example.com,12/14/2024
294,Davis Group,Enterprise (1000+),1990,Retail,West Andreaport,https://thompson-phillips.net,313960055,2.64,kevin64@example.net,3/16/2025
295,Martin and Sons,Medium (51-300),1992,Technology,Salazarborough,https://pineda.info,123752352,2.64,houstonkatherine@example.com,1/2/2025
296,Martinez-Miller,Large (300-1000),2002,Retail,Ramosfort,https://beasley-shaw.com,214775693,2.76,jonesnatasha@example.net,7/14/2025
297,"Hall, Leblanc and Bowman",Small (1-50),1998,Retail,Jacquelineborough,https://garrett.net,482212540,2.75,oliviaalvarez@example.com,5/21/2025
298,Moore-Brooks,Small (1-50),2000,Healthcare,Michaelshire,https://velasquez-tran.com,94082841,3.74,nsantana@example.net,2/12/2025
299,Riley-Garcia,Large (300-1000),2012,Technology,West Nancy,https://maxwell.com,267178672,3.35,alexabray@example.net,7/25/2025
300,White Ltd,Medium (51-300),2018,Technology,Kinghaven,https://weaver.com,153953806,3.44,jessicaevans@example.net,9/8/2025
301,"Hardin, Velasquez and Simmons",Enterprise (1000+),2006,Retail,Javierside,https://gay.com,380273998,3.15,dickersonjulie@example.com,1/30/2025
302,Jordan-Hooper,Large (300-1000),2016,Finance,Port Charlesfurt,https://nichols.org,184133406,3.28,joshuabutler@example.org,10/14/2025
303,"Clark, Shelton and Williams",Enterprise (1000+),1994,E-commerce,Port Jasonburgh,https://bass.com,236549805,4.18,sosaheather@example.org,5/2/2025
304,Mills and Sons,Medium (51-300),2012,Healthcare,West Sonialand,https://harrison.biz,267268531,4.64,kelly94@example.net,10/19/2025
305,Holmes-Shaffer,Enterprise (1000+),2009,Retail,Jamieville,https://thompson.com,479911257,3.1,palmermichael@example.com,12/22/2024
306,Sexton Ltd,Small (1-50),2005,Finance,Peggyport,https://garza-goodman.com,181316490,4.33,zmendoza@example.org,10/9/2025
307,"Mason, Wilcox and Johnson",Enterprise (1000+),1991,Retail,West Jacobtown,https://padilla.net,408506494,3.87,rlewis@example.com,7/13/2025
308,"Smith, Mills and Spears",Small (1-50),1995,Technology,Port Samanthaborough,https://david.com,467860217,3.61,laura93@example.org,7/11/2025
309,"Phillips, Hubbard and Dillon",Small (1-50),2005,Retail,North Courtney,https://roberts-brown.com,305517497,3.06,jerryfernandez@example.net,11/1/2025
310,"Howard, Wilson and Hurley",Enterprise (1000+),1994,Finance,Palmerhaven,https://taylor.org,255833330,4.38,schroederkenneth@example.net,3/11/2025
311,Kim-Colon,Medium (51-300),1996,Retail,North Joshua,https://brown.net,264698897,4.98,benjamin45@example.net,3/29/2025
312,"Woods, Dixon and Davis",Enterprise (1000+),1993,E-commerce,Mccarthyview,https://velez.net,471485705,4.54,qmartinez@example.org,1/19/2025
313,"White, Long and Mitchell",Enterprise (1000+),2006,Healthcare,Bentonhaven,https://alexander.com,368787567,4.45,brianwagner@example.net,5/14/2025
314,Peters-Roberts,Large (300-1000),2002,E-commerce,Sandrafurt,https://baker.org,59953968,3.64,gortiz@example.net,11/19/2025
315,Avila-Gordon,Enterprise (1000+),2016,Healthcare,Lake Reneemouth,https://foster.com,473588672,4.99,vfrey@example.com,6/14/2025
316,Williams-Wright,Small (1-50),2000,Technology,South Heathermouth,https://stephenson-williams.biz,20711644,5,xcruz@example.org,12/11/2024
317,Hernandez Inc,Small (1-50),2003,Finance,East Marcus,https://nguyen.net,357912316,3.9,rdiaz@example.com,2/25/2025
318,Solomon-Ruiz,Large (300-1000),1997,E-commerce,Port Jason,https://mcintyre.com,278645956,3.91,deanna73@example.com,1/5/2025
319,Richardson and Sons,Enterprise (1000+),1997,Healthcare,Lake Matthew,https://kelly.com,473685609,4.09,powelljennifer@example.org,4/17/2025
320,Boyd and Sons,Large (300-1000),2011,Technology,Coopermouth,https://morris-miles.com,333502211,3.63,debraboyd@example.net,5/21/2025
321,"Valencia, Jenkins and Charles",Large (300-1000),2014,Telecom,Luisview,https://reynolds.com,4178618,4.66,awhitehead@example.com,3/7/2025
322,Thomas-Alvarado,Large (300-1000),2002,Healthcare,Seanchester,https://coleman-bishop.net,1258265,3.31,johnnyerickson@example.net,8/23/2025
323,"Estrada, Lambert and Taylor",Small (1-50),2001,Healthcare,Davidborough,https://lopez.com,195625777,3.28,ohorton@example.com,12/13/2024
324,Herring-Shelton,Medium (51-300),2022,Technology,Eddiebury,https://ochoa-barnett.com,294959048,4.17,michaelbrown@example.com,7/13/2025
325,Davies-Jones,Medium (51-300),1997,Telecom,Carlberg,https://reynolds.com,403504721,4.76,meghancarlson@example.org,9/15/2025
326,"Gonzalez, Hardy and Ortiz",Small (1-50),1996,E-commerce,Grantport,https://bryan-jackson.com,340719278,4.09,bullockjill@example.net,3/12/2025
327,Martin Group,Enterprise (1000+),2021,E-commerce,Smithview,https://martin-carrillo.com,448504009,4.52,david91@example.net,3/6/2025
328,Wilson PLC,Small (1-50),2007,E-commerce,Port Brittanyberg,https://pierce-anderson.com,349219840,3.02,destinyscott@example.net,2/4/2025
329,Miles-Roberts,Small (1-50),1991,Telecom,West Robertside,https://george.com,66689264,4.2,michael43@example.com,9/15/2025
330,Fleming-Webb,Small (1-50),2014,E-commerce,Lake Amanda,https://gay.net,142214471,4.32,hawkinsangela@example.com,1/24/2025
331,Kennedy LLC,Small (1-50),2002,Telecom,Harryside,https://jones.com,438752489,3.22,mallen@example.com,4/20/2025
332,Watts LLC,Small (1-50),2016,Retail,Bryanbury,https://smith.com,354641954,3.84,eugene76@example.com,12/10/2025
333,"Willis, Brown and Fitzpatrick",Enterprise (1000+),2023,Technology,West Jeremy,https://ford.com,243403625,4.95,jamesmoore@example.com,2/13/2025
